subject_id,game_master,treatment,session,ll_E,post_E,ll_L1,post_L1,ll_L2,post_L2,ll_L3,post_L3,ll_D1,post_D1,ll_D2,post_D2,ll_S,post_S,t_hat,posterior_entropy,max_posterior,w_deep,cat,margin_L1_L2,margin_L2_L3
03_08,4,Baseline,3,-81.73674294665823,2.1174742195200838e-09,-61.76420476003719,0.999496449007961,-88.18347531800926,3.357668653894306e-12,-69.36268776916187,0.000500958804432876,-82.79571788511215,7.343636288086341e-10,-78.33462525149082,6.358271569927215e-08,-74.65267371267294,2.5257496948550813e-06,L1,0.00434386924385081,0.999496449007961,0.0005035502576753185,shallow,0.9994964490046033,-0.0005009588010752074
03_08,5,Baseline,3,-81.73973664924009,2.281894523373182e-09,-61.841997579755464,0.9994793973369078,-88.31023647444636,3.197155419334833e-12,-69.40354379089509,0.0005197997330274376,-82.92247904154927,6.992574007815697e-10,-78.46138640792793,6.054314616130375e-08,-75.95890015659415,7.394025697015316e-07,L1,0.004462732419510479,0.9994793973369078,0.0005206019638349793,shallow,0.9994793973337107,-0.0005197997298302822
03_08,6,Baseline,3,-79.74000046369372,3.6363809572426046e-08,-62.61862908514381,0.9917140980414993,-86.31050028889999,5.09492220833594e-11,-67.40380760534872,0.008283423407172277,-81.61747844079572,5.562769303528854e-09,-76.46165022238156,9.648033313436192e-07,-76.03935314573236,1.4717704686422848e-06,L1,0.0479919181281175,0.9917140980414993,0.008285896395731056,shallow,0.9917140979905501,-0.008283423356223054
03_08,7,Baseline,3,-80.60730106603408,3.3785869725378193e-10,-58.79898484241593,0.9999228632760795,-86.84598859069474,6.596408412210864e-13,-68.2711082076891,7.69618660436175e-05,-79.47009856048787,1.0534547267189355e-09,-77.32577816198638,8.992540296285045e-09,-74.41942490663587,1.644733634909878e-07,L1,0.0008088969006621413,0.9999228632760795,7.713567046574287e-05,shallow,0.9999228632754198,-7.696186538397666e-05
03_08,8,Baseline,3,-80.60730106603408,3.3785869725378193e-10,-58.79898484241593,0.9999228632760795,-86.84598859069474,6.596408412210864e-13,-68.2711082076891,7.69618660436175e-05,-79.47009856048787,1.0534547267189355e-09,-77.32577816198638,8.992540296285045e-09,-74.41942490663587,1.644733634909878e-07,L1,0.0008088969006621413,0.9999228632760795,7.713567046574287e-05,shallow,0.9999228632754198,-7.696186538397666e-05
03_08,9,Baseline,3,-81.96025840932919,4.5714345136306945e-09,-62.75772073495281,0.9990992969070102,-86.94555236892656,3.125840728079759e-11,-69.77515099697776,0.0008953182010336756,-83.53120074813741,9.501691237729755e-10,-79.05247724204868,8.373091137791412e-08,-74.9054523516301,5.295608182957359e-06,L1,0.007249744287133291,0.9990992969070102,0.0009007021428209318,shallow,0.9990992968757517,-0.0008953181697752683
03_08,10,Baseline,3,-78.13006289987123,6.16239235827595e-08,-61.53026923556643,0.9975809230458021,-84.71303603510435,8.527081995927979e-11,-67.5531310639522,0.002416865476489006,-79.38610428739464,1.754920724155075e-08,-74.88607285488169,1.5797789481245905e-06,-75.93676758472951,5.524403590449121e-07,L1,0.017008850696372167,0.9975809230458021,0.0024190594049905783,shallow,0.9975809229605314,-0.002416865391218186
03_08,11,Baseline,3,-81.98601665805269,4.519378012296433e-09,-62.77198016543825,0.9991453975251939,-84.90241028823333,2.4462734830401447e-10,-69.85765806134474,0.0008362918827565625,-81.54146196300685,7.049305289851289e-09,-77.69095760351665,3.3143556975172816e-07,-73.69807991381565,1.7967343169038073e-05,L1,0.006982144988335685,0.9991453975251939,0.0008545954255007129,shallow,0.9991453972805666,-0.0008362916381292141
03_08,12,Baseline,3,-77.85678746758683,2.426344360576176e-07,-62.627576041678125,0.997504639826132,-84.55153319717462,3.0023499408950775e-10,-68.64004089461977,0.002441937904582507,-79.93162676414097,3.046920909169286e-08,-75.05302502564746,4.005078157137914e-06,-72.54583768616348,4.9143787248375064e-05,L1,0.017721959387189172,0.997504639826132,0.0024953297046590717,shallow,0.9975046395258971,-0.002441937604347513
03_08,13,Baseline,3,-79.97701782469034,3.577096598969966e-08,-62.83168613983664,0.999202724389676,-87.73499447521809,1.5285660809301293e-11,-69.97116813673797,0.0007925304814897345,-82.347237042321,3.34316291979465e-09,-77.88614440869966,2.8945793218340906e-07,-75.16104218320496,4.416541487865557e-06,L1,0.006515340382396124,0.999202724389676,0.0007972722671614341,shallow,0.9992027243743903,-0.0007925304662040738
03_08,14,Baseline,3,-79.30757116392081,5.5259980611504365e-08,-62.59734059476881,0.9990141870744519,-87.46258174640889,1.5875763928952596e-11,-69.5197135832979,0.0009845171030768104,-83.6778220565626,6.989319296214802e-10,-78.57755620033073,1.1467063001884465e-07,-76.2939244498453,1.1251770530126681e-06,L1,0.007819675838620175,0.9990141870744519,0.0009858122266162173,shallow,0.9990141870585761,-0.0009845170872010464
03_08,15,Baseline,3,-79.55853853772321,4.630363669898171e-08,-62.67115394036852,0.9993394830675643,-86.87093610455584,3.089450129874042e-11,-70.001010204304,0.0006552347437660813,-83.36718141764345,1.02693395940464e-09,-78.75220627000849,1.0370525325370109e-07,-74.85067942389618,5.131121951501103e-06,L1,0.005528477929378349,0.9993394830675643,0.0006605159055020364,shallow,0.9993394830366698,-0.00065523471287158
03_08,16,Baseline,3,-82.03815647184075,4.3830432372235444e-09,-62.793380634984295,0.999253564775082,-86.23044727667616,6.62349162892172e-11,-69.99886296237295,0.0007419497486103792,-81.32697952339366,8.925570387530804e-09,-76.86588688977233,7.727942699516506e-07,-75.2999989229739,3.6993071894700787e-06,L1,0.006150212048944469,0.999253564775082,0.0007464262993479544,shallow,0.9992535647088471,-0.0007419496823754629
03_09,1,Baseline,3,-67.53125136340081,8.579967873293611e-11,-74.27558999531115,1.0103145552420382e-13,-44.352245783165074,0.9999997264227602,-71.45720615546438,1.6922524802402261e-12,-60.154288012927196,1.3717031564454036e-07,-60.78090553683725,7.330331329384003e-08,-60.93212240185637,6.301601778795838e-08,L2,4.692259033372672e-06,0.9999997264227602,0.9999998628295832,deep,-0.9999997264226592,0.999999726421068
03_09,2,Baseline,3,-65.87349515436576,2.8154665273375845e-10,-78.20708761350494,1.2391937701143671e-15,-43.88277257694867,0.9999996244087762,-70.3197907282312,3.3002644085136963e-12,-59.79463977319086,1.2290334889130706e-07,-59.103610773246885,2.4528658584007753e-07,-62.64363025309834,7.116441315283658e-09,L2,6.20446974334371e-06,0.9999996244087762,0.9999998770966503,deep,-0.999999624408775,0.999999624405476
03_09,3,Baseline,3,-66.66264785980557,1.2788680982361285e-10,-78.09535822051497,1.3856793055487575e-15,-43.88277257694867,0.9999997413726287,-71.09755791572803,1.5162429301152087e-12,-59.682910380200894,1.374317973900112e-07,-59.84996381373922,1.1628851966371299e-07,-63.04208942946036,4.777649675089465e-09,L2,4.381360835312427e-06,0.9999997413726287,0.9999998625682012,deep,-0.9999997413726274,0.9999997413711125
03_09,4,Baseline,3,-66.56880297732596,1.4050120174502032e-10,-77.74731232848904,1.9629765513341583e-15,-43.88299805633182,0.9999998471481617,-71.30550388039687,1.2318475788746267e-12,-60.256333769455644,7.747303737368886e-08,-60.31165781000401,7.330332214341387e-08,-63.946805910902384,1.9337436314347074e-09,L2,2.6676387282595372e-06,0.9999998471481617,0.9999999225269605,deep,-0.9999998471481597,0.9999998471469299
03_09,5,Baseline,3,-66.47475291810787,8.061438924050532e-11,-78.01919267180722,7.811349798350368e-16,-43.23340911836933,0.9999998439457524,-70.90966297403033,9.557748599723316e-13,-59.606744831493145,7.747303712558898e-08,-59.66206887204151,7.33033219086671e-08,-62.3087246218131,5.1963173743058926e-09,L2,2.7298430993822535e-06,0.9999998439457524,0.9999999225269618,deep,-0.9999998439457516,0.9999998439447966
03_09,6,Baseline,3,-67.05638079644018,8.061437845775977e-11,-75.82628506611708,1.252251264064692e-14,-43.81503699670164,0.9999997101886903,-71.49129085236264,9.55774732130674e-13,-59.495382500878996,1.5492173330286044e-07,-60.24369675037383,7.330331210382807e-08,-60.419189246412316,6.150468171882281e-08,L2,4.9464463683291225e-06,0.9999997101886903,0.9999998450782542,deep,-0.9999997101886777,0.9999997101877345
03_09,7,Baseline,3,-65.73049238210167,3.0705203057171807e-10,-76.06307006662713,9.996097915303689e-15,-43.82648898477666,0.9999994953131954,-70.16540243802413,3.640449481647209e-12,-58.991923945462304,2.5925972839986877e-07,-59.069905692179674,2.3981040329233723e-07,-62.880921628621735,5.3059704599823596e-09,L2,8.199927522237687e-06,0.9999994953131954,0.9999997407402617,deep,-0.9999994953131854,0.999999495309555
03_09,8,Baseline,3,-65.73049238210167,3.0705203057171807e-10,-76.06307006662713,9.996097915303689e-15,-43.82648898477666,0.9999994953131954,-70.16540243802413,3.640449481647209e-12,-58.991923945462304,2.5925972839986877e-07,-59.069905692179674,2.3981040329233723e-07,-62.880921628621735,5.3059704599823596e-09,L2,8.199927522237687e-06,0.9999994953131954,0.9999997407402617,deep,-0.9999994953131854,0.999999495309555
03_09,9,Baseline,3,-64.36622439499814,1.1813294888952082e-09,-76.60586554380575,5.7116611391834895e-15,-43.80960024884853,0.9999987989521367,-68.95221989691417,1.2041996721831683e-11,-58.4201569447822,4.5155985801637883e-07,-57.92410942296344,7.41559544992663e-07,-62.62553473346436,6.735083119974378e-09,L2,1.8416652476335566e-05,0.9999987989521367,0.9999995484401364,deep,-0.9999987989521311,0.9999987989400947
03_09,10,Baseline,3,-65.6308263800376,3.499554789220702e-10,-76.97963611411856,4.123702761284145e-15,-43.85761231732517,0.9999988900971635,-68.3314220335878,2.350493242995332e-11,-59.41837985943682,1.7459991995042453e-07,-59.958801414813294,1.0170491492384216e-07,-57.855573886162716,8.332245371169466e-07,L2,1.713602238318162e-05,0.9999988900971635,0.999999825400076,deep,-0.9999988900971594,0.9999988900736585
03_09,11,Baseline,3,-63.76119819202198,2.1313144931777782e-09,-74.59191035267223,4.2162758003527296e-14,-43.794672789774275,0.9999984876228563,-67.52084427720193,4.9642539438179796e-11,-58.20243725011874,5.53078455638664e-07,-57.672770419422854,9.393298494736619e-07,-61.639422072553785,1.778783935979059e-08,L2,2.2878267366283258e-05,0.9999984876228563,0.999999446921502,deep,-0.9999984876228141,0.9999984875732137
03_09,12,Baseline,3,-65.64868223315305,3.223019934647387e-10,-74.09814868643228,6.897732308425814e-14,-43.79315324119538,0.9999968499580999,-67.10480858294456,7.514072014421033e-11,-56.976895347980665,1.8809280546556208e-06,-57.447345759900436,1.1750549226826488e-06,-59.97672965783388,9.366141113954982e-08,L2,4.551671781980928e-05,0.9999968499580999,0.9999981190718764,deep,-0.999996849958031,0.9999968498829592
03_09,13,Baseline,3,-66.01242050167745,2.6431828076769285e-10,-77.32031977656926,3.2446581244411186e-15,-43.95855352726039,0.9999998444404701,-70.53596283041368,2.8679906344991815e-12,-60.331889240384214,7.747303716391572e-08,-60.38721328093258,7.330332194493103e-08,-63.17419672567507,4.515981198507599e-09,L2,2.72100997888346e-06,0.9999998444404701,0.9999999225269595,deep,-0.9999998444404669,0.999999844437602
03_09,14,Baseline,3,-62.73249664848927,5.9515817585970676e-09,-76.97922609352149,3.866841944693311e-15,-43.79288893643114,0.9999989011212126,-69.23052317313405,8.965517055947292e-12,-58.56677825320741,3.83513729731163e-07,-57.98292907114523,6.876119161041493e-07,-61.43458364303687,2.179259060376436e-08,L2,1.7019516516256067e-05,0.9999989011212126,0.9999996164862666,deep,-0.9999989011212087,0.9999989011122471
03_09,15,Baseline,3,-66.34117818056995,1.6928338608255817e-10,-76.41255061124153,7.156041748115734e-15,-43.841732122457756,0.9999990935045922,-69.51967314577625,7.050363572869411e-12,-58.3628857522682,4.937904814691565e-07,-58.563222065146775,4.041455105576877e-07,-62.43878228968249,8.383074756323769e-09,L2,1.4186417846236215e-05,0.9999990935045922,0.9999995062095113,deep,-0.999999093504585,0.9999990934975418
03_09,16,Baseline,3,-63.89097301525,1.9621183470455265e-09,-75.89428847797763,1.201576784271635e-14,-43.841732122457756,0.9999997347649525,-68.42869489644976,2.099025068231566e-11,-59.73862427337666,1.2475769558591277e-07,-59.793948313925014,1.1804304903256626e-07,-61.54695700068491,2.0451182269028888e-08,L2,4.533491188596557e-06,0.9999997347649525,0.9999998752422924,deep,-0.9999997347649405,0.9999997347439623
03_10,1,Baseline,3,-61.184589341684045,0.9175966411072071,-72.50939353055206,1.1075206877082083e-05,-65.6979916286822,0.0100578720684942,-64.27790865750403,0.04161408074607288,-71.08141559160163,4.618647167655041e-05,-67.90197677771762,0.0011100116039241008,-64.61978535025449,0.029564132795748353,E,0.3697157292848472,0.9175966411072071,0.9999427383214465,deep,-0.010046796861617118,-0.03155620867757868
03_10,2,Baseline,3,-61.02130706436822,0.9095622758556097,-75.9168548350261,3.0887178501103144e-07,-63.734044490746555,0.06035392857011354,-64.84846343794999,0.01980247826289597,-70.29477479994551,8.53918797729116e-05,-67.93265222180639,0.0009063029116980267,-65.60540586323283,0.009289313648124947,E,0.3839467359302494,0.9095622758556097,0.9999142992484421,deep,-0.06035361969832853,0.040551450307217574
03_10,3,Baseline,3,-60.74297839000859,0.9542977371259312,-75.80512544203614,2.7433204674276336e-07,-64.80152587054602,0.016484626769310944,-64.55874924564736,0.021014335770159966,-70.18304540695554,7.5842891096312e-05,-67.61152388249927,0.0009924588022900134,-65.63898049522705,0.007134724309164797,E,0.23633756090114827,0.9542977371259312,0.9999238827768571,deep,-0.0164843524372642,-0.004529709000849022
03_10,4,Baseline,3,-60.11539281762924,0.9768242853543635,-75.99082023990994,1.2451048389200828e-07,-65.33549203982889,0.005281486342920062,-64.23295452041648,0.01590677440757704,-71.29020948611003,1.3697939158680049e-05,-67.53947718886432,0.0005828778778139247,-66.66985386700901,0.0013907535676827495,E,0.13011352545222332,0.9768242853543635,0.9999861775503572,deep,-0.00528136183243617,-0.010625288064656978
03_10,5,Baseline,3,-60.021342758411144,0.9651654401908576,-76.26270058322812,8.532370013570554e-08,-64.6859031018664,0.009095130712748317,-63.837113614049926,0.021253650558796498,-70.64062054814752,2.3588917788356787e-05,-66.88988825090183,0.0010037610899805793,-65.6528526534394,0.003458343206128629,E,0.18560155388387956,0.9651654401908576,0.9999763257585116,deep,-0.00909504538904818,-0.01215851984604818
03_10,6,Baseline,3,-60.602970636743464,0.9623807427400797,-74.06979297753799,1.3638929760360617e-06,-65.26753098019871,0.009068889421612557,-64.41874149238224,0.021192329479460138,-70.52925821753337,4.703433434690069e-05,-67.47151612923415,0.00100086503627615,-65.63043925506966,0.006308775095248307,E,0.20058947876785566,0.9623807427400797,0.9999516017726768,deep,-0.009067525528636522,-0.01212344005784758
03_10,7,Baseline,3,-59.27708222240496,0.9747195760758222,-74.30657797804804,2.895026983424468e-07,-65.27898296827374,0.0024115002627378805,-63.09285307804374,0.02146403963515023,-70.02579966211668,2.093008619327093e-05,-66.29772507103999,0.0008706693169509619,-66.82672098340772,0.0005129951204473983,E,0.1321958145652578,0.9747195760758222,0.9999787804111087,deep,-0.0024112107600395383,-0.019052539372412348
03_10,8,Baseline,3,-59.27708222240496,0.9747195760758222,-74.30657797804804,2.895026983424468e-07,-65.27898296827374,0.0024115002627378805,-63.09285307804374,0.02146403963515023,-70.02579966211668,2.093008619327093e-05,-66.29772507103999,0.0008706693169509619,-66.82672098340772,0.0005129951204473983,E,0.1321958145652578,0.9747195760758222,0.9999787804111087,deep,-0.0024112107600395383,-0.019052539372412348
03_10,9,Baseline,3,-61.1152583746998,0.68590330650058,-75.9168548350261,2.5586520499172496e-07,-62.05965009294724,0.2667588180308134,-64.54837398643241,0.022145206305116266,-69.9877733513363,9.615648990931504e-05,-67.07339528546278,0.0017728700922853818,-64.49653846096741,0.023323386716090678,E,0.7952533287155803,0.68590330650058,0.9999035876448857,deep,-0.26675856216560845,0.24461361172569715
03_10,10,Baseline,3,-56.2175814854424,0.9857776530452648,-75.75688471543918,3.2208269814825047e-09,-60.89461513892449,0.009174218119074186,-61.79261336350713,0.0037374327569265134,-66.910158270393,2.2389885555660772e-05,-63.12048717425568,0.0009905698814398347,-64.32257017251142,0.00029773309091214045,E,0.08755928977611799,0.9857776530452648,0.9999776068936175,deep,-0.009174214898247204,0.0054367853621476725
03_10,11,Baseline,3,-57.14281363726535,0.9381872870060797,-72.57340010723325,1.8658253412006817e-07,-63.47514768280425,0.0016679837302703813,-60.28332052216162,0.04058679269056496,-67.42159462111405,3.223084426622011e-05,-63.21202834296403,0.002170016757113466,-61.13285363595804,0.017355502389170985,E,0.2845846348431174,0.9381872870060797,0.9999675825731994,deep,-0.0016677971477362613,-0.03891880896029458
03_10,12,Baseline,3,-60.36950159123574,0.34147182386264996,-72.23490845987324,2.4003476450327256e-06,-64.07141770691305,0.008426226572979268,-59.925511084984215,0.5323257824093267,-66.9238809324756,0.00048621023193210524,-63.50093562098135,0.014907003541639376,-61.574069977061065,0.10238055303382754,L3,1.0425556637689617,0.5323257824093267,0.9995113894204228,deep,-0.008423826225334236,-0.5238995558363474
03_10,13,Baseline,3,-61.26698054965987,0.5612165569788955,-73.85585748031103,1.9135979221440855e-06,-63.70307730307833,0.049107417723486466,-61.755443262754156,0.3443450260797654,-69.65779474935947,0.00012736384732262577,-65.90706245211376,0.005419615912849654,-63.913670190590686,0.03978210585975835,E,0.9970096805562778,0.5612165569788955,0.9998707225547554,deep,-0.049105504125564324,-0.29523760835627894
03_10,14,Baseline,3,-56.230564607892575,0.9946374983263009,-74.68899331504265,9.577917594885668e-09,-64.71164223002849,0.00020624318955553625,-61.624233123253916,0.004520894317492812,-69.06691327996207,2.647947878140184e-06,-64.67700776010581,0.00021351145278595464,-64.00236158026357,0.0004191951880689238,E,0.03660578035404979,0.9946374983263009,0.999997342474204,deep,-0.00020623361163794136,-0.004314651127937275
03_10,15,Baseline,3,-57.432560847334486,0.9935056085453842,-76.68427314428138,4.327707552589105e-09,-62.83901893241608,0.004458362838769338,-64.02699622789905,0.0013590750072936416,-70.67773912468192,1.7573670750160608e-06,-66.7731243134226,8.721981314833895e-05,-64.86487633468126,0.0005879721006217501,E,0.04478989220136863,0.9935056085453842,0.9999982383052172,deep,-0.004458358511061786,0.0030992878314756965
03_10,16,Baseline,3,-61.19315643721137,0.4860077794538768,-75.95251473505759,1.8911908405234674e-07,-61.34454500069684,0.4177303244041727,-64.13159712394794,0.02573325036353737,-67.78355212659255,0.0006675299248330506,-64.03281982934686,0.02840488787814594,-63.65474750697983,0.041456038856350165,E,1.047496084626602,0.4860077794538768,0.999332280956083,deep,-0.4177301352850886,0.39199707404063533
03_12,1,Baseline,3,-71.75265500169867,6.00945762633417e-07,-69.74364631925347,4.480605030340779e-06,-58.06452932549809,0.5290695001618773,-67.30567402566248,5.1302033066358805e-05,-61.006332241530764,0.027919263188917492,-58.314053111882515,0.41223600668858357,-60.91077277426038,0.03071884637676238,L2,0.9095990947166904,0.5290695001618773,0.9720762562060522,deep,-0.5290650195568469,0.5290181981288109
03_12,2,Baseline,3,-72.12311341428257,3.2695629837768276e-07,-73.5878045518273,7.557574363527408e-08,-57.488307981301745,0.7418309543443324,-67.44923625418866,3.5021018120273845e-05,-60.86018027775432,0.025463577465229485,-58.66497296991111,0.22871036108558734,-62.721265262538296,0.003959683554688326,L2,0.6746849903613202,0.7418309543443324,0.9745363469590267,deep,-0.7418308787685888,0.7417959333262122
03_12,3,Baseline,3,-71.84478473992293,7.128468816787818e-07,-73.47607515883732,1.3948767222837158e-07,-58.5557893611012,0.42104994717065913,-67.15952206188605,7.722892354654097e-05,-60.74845088476435,0.04699729008784529,-58.34384463060399,0.5204512358314638,-62.16287294755281,0.011423445651931386,D2,0.8996274002950468,0.5204512358314638,0.9530025704244826,deep,-0.4210498076829869,0.4209727182471126
03_12,4,Baseline,3,-71.75093985744331,1.0054614793896922e-06,-73.1280292668114,2.5368985793627676e-07,-58.55601484048435,0.5405657939281673,-67.36746802655489,8.055324952152216e-05,-61.3218742740191,0.034013480251777126,-58.805538626868774,0.42119359398568573,-63.426651347654655,0.004145319433511033,L2,0.8352303461232925,0.5405657939281673,0.965986266058365,deep,-0.5405655402383094,0.5404852406786458
03_12,5,Baseline,3,-71.63748104586523,5.729004508325427e-07,-73.38050085776959,1.0025251532949709e-07,-57.88701715016187,0.5368213223483775,-66.95221836782834,6.206730541196793e-05,-60.65287658369662,0.0337778706154237,-58.13654093654629,0.4182760075235308,-61.769161306205376,0.011062059054289744,L2,0.8634012195673345,0.5368213223483775,0.9662220291320608,deep,-0.5368212220958622,0.5367592550429656
03_12,6,Baseline,3,-71.17103629675807,5.700346474252038e-07,-72.27448338423889,1.8909509874138697e-07,-57.42057240105471,0.5341359965252218,-66.4857736187212,6.175682791962878e-05,-60.88116741938229,0.016777781198273285,-57.670096187439135,0.4161836775108259,-60.20957472092442,0.032840028808013136,L2,0.881175032026911,0.5341359965252218,0.983222029706628,deep,-0.5341358074301231,0.5340742396973022
03_12,7,Baseline,3,-70.33036669141933,3.7149083547521016e-07,-70.16280934919016,4.392556268456454e-07,-56.24809049517034,0.4850683617961599,-65.64510401338244,4.0246844123930755e-05,-57.02581733139531,0.222864284595514,-56.82625391936482,0.2720882355150686,-59.43974983519549,0.019938060502671075,L2,1.1181294874336185,0.4850683617961599,0.7771352761488591,deep,-0.48506792254053305,0.485028114952036
03_12,8,Baseline,3,-70.42741045321928,3.888259849082089e-07,-71.2302907289896,1.7420828580681987e-07,-56.34513425697028,0.5077034626761082,-65.74214777518239,4.212491214195459e-05,-57.34606174533514,0.18660051603765582,-56.92329768116477,0.28478488849058836,-59.53679359699544,0.020868444849234835,L2,1.0962924128226843,0.5077034626761082,0.8133993097540583,deep,-0.5077032884678224,0.5076613377639663
03_12,9,Baseline,3,-70.61584265491496,9.328583867944773e-07,-73.05406386192757,8.145349139844862e-08,-57.4151356532016,0.5044404778794547,-66.08166542287164,8.689281605449157e-05,-60.55317882914511,0.021876361591516253,-57.48547161962767,0.47017919312373985,-62.41009758226847,0.0034160602773565785,L2,0.8038546421423979,0.5044404778794547,0.9781235569549923,deep,-0.5044403964259633,0.5043535850634002
03_12,10,Baseline,3,-70.27922257025524,1.9778323897354592e-06,-72.40887493334088,2.3512197176080121e-07,-57.99688841157796,0.42691305407560387,-64.92712686964553,0.00041742178815359107,-61.01766105390001,0.02081778625536354,-58.559430369658,0.24323751987226494,-58.32138394280248,0.30861200505425246,L2,1.1539557468450428,0.42691305407560387,0.9791819786226647,deep,-0.4269128189536321,0.4264956322874503
03_12,11,Baseline,3,-68.94333507213935,2.4447073294305713e-06,-69.97262729099458,8.733954873050221e-07,-58.4676895739268,0.08664468134070999,-63.582808423359936,0.0005203241916927699,-59.2679777546822,0.03892074708648855,-56.16665123628762,0.865107668090835,-60.754382964938245,0.008803261187457083,D2,0.5092690865764029,0.865107668090835,0.9610783795180243,deep,-0.08664380794522268,0.08612435714901721
03_12,12,Baseline,3,-69.44309331953112,2.2459687271032397e-06,-69.60502251509457,1.9101995954553504e-06,-57.078444231608614,0.526383872051124,-63.516130271582384,0.0008422694545679908,-59.430161646283416,0.05011464730136112,-57.328952370504496,0.4097399140546109,-60.78607463124546,0.012915140970013539,L2,0.9155817441967454,0.526383872051124,0.9498834424990436,deep,-0.5263819618515285,0.525541602596556
03_12,13,Baseline,3,-70.76756482987503,1.889298866668618e-06,-73.1280292668114,1.7830518992588336e-07,-58.204577759493134,0.5399289633906088,-67.02491952849147,7.974635949138096e-05,-60.97043719302789,0.03397340960143927,-58.45410154587756,0.4206973936232349,-62.82483918319524,0.005318419421169003,L2,0.8405596537665758,0.5399289633906088,0.9660264120933707,deep,-0.5399287850854189,0.5398492170311174
03_12,14,Baseline,3,-67.9631554095066,1.1954589455378369e-05,-72.89368372174357,8.634425115026606e-08,-57.93216503068394,0.27160542218056494,-65.82622800919178,0.00010129556807515778,-60.16605944767059,0.029091788212532096,-57.010550577909726,0.682638073508755,-60.73004593236924,0.016551379596366326,D2,0.7864934190354045,0.682638073508755,0.9709081254432168,deep,-0.2716053358363138,0.2715041266124898
03_12,15,Baseline,3,-69.06810788714856,1.944433322564544e-06,-73.82148217118285,1.6765975730983082e-08,-56.05954173307153,0.8676439709912096,-67.16150973403745,1.308633736687903e-05,-60.70940391259101,0.008297209714686898,-58.03918575142705,0.11983759372365096,-61.38876878700703,0.004206178033787295,L2,0.4403770313271136,0.8676439709912096,0.9917027735193373,deep,-0.8676439542252339,0.8676308846538427
03_12,16,Baseline,3,-69.62625933762708,4.578468450143425e-06,-72.0222423821596,4.1702108210171973e-07,-57.767511940750666,0.647006706877828,-65.23789600846737,0.0003686058337287412,-61.01766105390001,0.025083431972585685,-58.50132540674968,0.3106115805799328,-61.411095734164974,0.016924679246392366,L2,0.8093348267053723,0.647006706877828,0.9749161510063321,deep,-0.6470062898567459,0.6466381010440992
03_13,1,Baseline,3,-69.43330909467984,0.00011482972755586871,-69.46221941003361,0.00011155749250360122,-61.00495530803659,0.5253417004417394,-72.86434070156366,3.7151490344681322e-06,-62.63666743976993,0.10275389673920254,-61.382576859996945,0.36011641598081645,-64.82163637479839,0.011557884469147711,L2,0.9934269848588876,0.5253417004417394,0.8971345457682941,deep,-0.5252301429492359,0.5253379852927049
03_13,2,Baseline,3,-69.27002681736403,0.00019258747954354637,-72.77263695270771,5.800478153106771e-06,-62.02995603353943,0.2685040491669117,-72.47416224019011,7.817892890162422e-06,-63.02425616589322,0.09934174368048826,-61.19975602812582,0.6158885365151603,-64.84652364595722,0.016059464786853023,D2,0.9491250067383096,0.6158885365151603,0.9006524558413587,deep,-0.26849824868875855,0.2684962312740215
03_13,3,Baseline,3,-69.52543883290411,0.00014386334353982944,-73.19464824961747,3.668028884455253e-06,-61.4962153436397,0.4415680121452748,-72.71818873778722,5.906857362933159e-06,-63.44626746280297,0.06282040473801544,-61.412368378718426,0.4801886372617873,-64.86068952559144,0.015269507625135258,D2,0.9523020983691417,0.4801886372617873,0.9371759272331001,deep,-0.44156434411639034,0.44156210528791184
03_13,4,Baseline,3,-69.96533464032423,0.0001851612797961677,-72.3128616676918,1.7702399592893135e-05,-62.03018151292258,0.5173010860148319,-73.45987539235578,5.621994397469555e-06,-63.485950162158,0.12064549200801669,-62.407803064882934,0.354604656211381,-66.29914669693319,0.007240280091983746,L2,1.0012925606634415,0.5173010860148319,0.8793368055923904,deep,-0.5172833836152391,0.5172954640204345
03_13,5,Baseline,3,-69.82276270020616,0.00010524004749853758,-72.53622013011002,6.978168414938445e-06,-61.33207069406011,0.5124384645696523,-73.01551260508926,4.3210308765698046e-06,-62.78783934329553,0.11951142642694026,-61.70969224602047,0.35127137845018586,-64.75810916964386,0.01666219130643162,L2,1.0333108135065416,0.5124384645696523,0.8804815954046448,deep,-0.5124314864012374,0.5124341435387757
03_13,6,Baseline,3,-68.31794969983953,0.00011020040458965625,-72.52679716491876,1.637962519081305e-06,-59.82725769369349,0.536591606191191,-71.51069960472263,4.52469722468537e-06,-61.97776192772173,0.062472912403966394,-60.20487924565384,0.36782811245419345,-62.6162600135632,0.0329910058863158,L2,0.9887874040630211,0.536591606191191,0.9375254496335145,deep,-0.5365899682286719,0.5365870814939663
03_13,7,Baseline,3,-68.63210085992019,4.816870655052551e-05,-70.30837499189008,9.010904333377e-06,-59.80959655322852,0.32683602620884294,-71.82485076480329,1.977749661241299e-06,-59.403389495494096,0.49061791808767446,-60.51585774299893,0.16128893863909644,-62.54515021279391,0.021197959703840943,D1,1.0914478309941475,0.49061791808767446,0.5093730710079921,shallow,-0.3268270153045096,0.3268340484591817
